open_time_ms,open_time_utc,open,high,low,close,volume,close_time_ms,close_time_utc,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
1771526100000,2026-02-19 18:35:00 UTC,66726.18000000,66896.00000000,66721.83000000,66818.87000000,73.98040000,1771526399999,2026-02-19 18:39:59 UTC,4942135.58028260,27599,44.65048000,2983026.61402760
1771526400000,2026-02-19 18:40:00 UTC,66818.88000000,67016.00000000,66811.23000000,67008.47000000,82.12220000,1771526699999,2026-02-19 18:44:59 UTC,5497787.91476020,24419,56.11305000,3756352.76491450
1771526700000,2026-02-19 18:45:00 UTC,67008.47000000,67073.13000000,66942.00000000,67028.43000000,103.30429000,1771526999999,2026-02-19 18:49:59 UTC,6922595.11587090,32492,58.23973000,3902743.00927730
1771527000000,2026-02-19 18:50:00 UTC,67028.43000000,67060.10000000,66958.30000000,67041.82000000,96.92549000,1771527299999,2026-02-19 18:54:59 UTC,6494782.72505480,25324,55.56760000,3723271.05821860
1771527300000,2026-02-19 18:55:00 UTC,67041.83000000,67044.14000000,66887.50000000,67030.49000000,58.82907000,1771527599999,2026-02-19 18:59:59 UTC,3940071.73852520,23596,34.64997000,2320525.68205380
1771527600000,2026-02-19 19:00:00 UTC,67030.50000000,67064.77000000,66864.41000000,67047.31000000,64.46739000,1771527899999,2026-02-19 19:04:59 UTC,4316389.21534790,25103,33.02283000,2211269.02901860
1771527900000,2026-02-19 19:05:00 UTC,67047.31000000,67198.10000000,67003.16000000,67091.21000000,102.19275000,1771528199999,2026-02-19 19:09:59 UTC,6857010.81396720,27498,61.08334000,4098693.34390960
1771528200000,2026-02-19 19:10:00 UTC,67091.22000000,67100.00000000,66904.35000000,66910.21000000,59.13891000,1771528499999,2026-02-19 19:14:59 UTC,3961034.13229070,22984,23.85346000,1597371.78899430
1771528500000,2026-02-19 19:15:00 UTC,66910.21000000,66997.96000000,66847.11000000,66967.07000000,55.65208000,1771528799999,2026-02-19 19:19:59 UTC,3723755.41465940,21505,25.69886000,1719600.50923800
1771528800000,2026-02-19 19:20:00 UTC,66967.06000000,67075.59000000,66947.31000000,67049.99000000,37.60226000,1771529099999,2026-02-19 19:24:59 UTC,2519694.88505830,19328,20.24691000,1356724.34801860
1771529100000,2026-02-19 19:25:00 UTC,67050.00000000,67069.80000000,66908.71000000,66935.40000000,37.50709000,1771529399999,2026-02-19 19:29:59 UTC,2512426.84975360,22576,13.55323000,907833.34702110
1771529400000,2026-02-19 19:30:00 UTC,66935.39000000,66962.61000000,66844.00000000,66899.76000000,39.14652000,1771529699999,2026-02-19 19:34:59 UTC,2618938.43952000,19002,17.36341000,1161506.70695390
1771529700000,2026-02-19 19:35:00 UTC,66899.75000000,66908.73000000,66730.28000000,66737.65000000,62.40881000,1771529999999,2026-02-19 19:39:59 UTC,4169643.62206850,18855,17.31148000,1156739.43144490
1771530000000,2026-02-19 19:40:00 UTC,66737.66000000,66876.78000000,66700.00000000,66876.78000000,51.47340000,1771530299999,2026-02-19 19:44:59 UTC,3436730.26290960,19267,29.22985000,1952044.25479220
1771530300000,2026-02-19 19:45:00 UTC,66876.77000000,66912.04000000,66785.15000000,66833.85000000,42.34254000,1771530599999,2026-02-19 19:49:59 UTC,2830563.59279910,15498,15.86427000,1060431.88795910
1771530600000,2026-02-19 19:50:00 UTC,66833.86000000,67130.23000000,66833.86000000,67027.07000000,118.45760000,1771530899999,2026-02-19 19:54:59 UTC,7937937.66331570,27157,79.04867000,5295987.61067290
1771530900000,2026-02-19 19:55:00 UTC,67027.08000000,67094.60000000,67007.93000000,67050.00000000,36.08854000,1771531199999,2026-02-19 19:59:59 UTC,2419435.76183520,14884,14.10046000,945301.07569730
1771531200000,2026-02-19 20:00:00 UTC,67050.00000000,67127.32000000,66991.00000000,67069.55000000,50.80413000,1771531499999,2026-02-19 20:04:59 UTC,3406885.47227180,14988,23.06309000,1546657.54180000
1771531500000,2026-02-19 20:05:00 UTC,67069.55000000,67069.55000000,66975.50000000,66992.75000000,30.44475000,1771531799999,2026-02-19 20:09:59 UTC,2040408.99746810,15957,11.43514000,766321.43702670
1771531800000,2026-02-19 20:10:00 UTC,66993.18000000,67020.00000000,66938.56000000,66974.09000000,31.94288000,1771532099999,2026-02-19 20:14:59 UTC,2139679.36803450,13162,12.33054000,825957.65783240
1771532100000,2026-02-19 20:15:00 UTC,66974.09000000,66996.04000000,66823.03000000,66921.08000000,42.44748000,1771532399999,2026-02-19 20:19:59 UTC,2839875.36249880,16128,16.38973000,1096299.41186470
1771532400000,2026-02-19 20:20:00 UTC,66921.07000000,66973.01000000,66885.83000000,66911.16000000,22.49156000,1771532699999,2026-02-19 20:24:59 UTC,1505262.88908180,12911,10.80300000,722917.93972620
1771532700000,2026-02-19 20:25:00 UTC,66911.17000000,66973.01000000,66897.23000000,66940.00000000,18.14600000,1771532999999,2026-02-19 20:29:59 UTC,1214700.42935490,10689,10.46751000,700674.76589550
1771533000000,2026-02-19 20:30:00 UTC,66939.99000000,67021.16000000,66908.22000000,67004.01000000,35.20532000,1771533299999,2026-02-19 20:34:59 UTC,2357783.06408880,14615,17.19168000,1151328.48334220
1771533300000,2026-02-19 20:35:00 UTC,67004.01000000,67034.78000000,66899.99000000,66900.00000000,35.14505000,1771533599999,2026-02-19 20:39:59 UTC,2353348.27358810,14020,9.88791000,662276.90493950
1771533600000,2026-02-19 20:40:00 UTC,66899.99000000,66991.00000000,66899.99000000,66942.04000000,25.56125000,1771533899999,2026-02-19 20:44:59 UTC,1711443.21256230,13139,12.13636000,812472.15695920
1771533900000,2026-02-19 20:45:00 UTC,66942.04000000,67166.98000000,66942.04000000,67083.60000000,59.41394000,1771534199999,2026-02-19 20:49:59 UTC,3987289.98515190,18905,39.79525000,2670611.74386810
1771534200000,2026-02-19 20:50:00 UTC,67083.59000000,67160.95000000,67069.05000000,67125.58000000,35.72280000,1771534499999,2026-02-19 20:54:59 UTC,2398092.82208650,12861,16.17770000,1085941.07389330
1771534500000,2026-02-19 20:55:00 UTC,67125.59000000,67162.98000000,67060.00000000,67149.11000000,57.55820000,1771534799999,2026-02-19 20:59:59 UTC,3863247.25786740,19116,39.03436000,2619937.50543450
1771534800000,2026-02-19 21:00:00 UTC,67149.11000000,67165.01000000,67039.00000000,67124.71000000,39.45105000,1771535099999,2026-02-19 21:04:59 UTC,2647375.65132850,14644,17.32902000,1162791.66680600
1771535100000,2026-02-19 21:05:00 UTC,67124.71000000,67168.86000000,67077.82000000,67114.00000000,27.55852000,1771535399999,2026-02-19 21:09:59 UTC,1849814.01394920,11397,18.20503000,1221972.62263750
1771535400000,2026-02-19 21:10:00 UTC,67113.99000000,67114.00000000,67027.85000000,67027.90000000,11.24825000,1771535699999,2026-02-19 21:14:59 UTC,754346.73822180,6510,5.50074000,368893.83704510
1771535700000,2026-02-19 21:15:00 UTC,67027.91000000,67048.76000000,66993.89000000,67042.01000000,24.18480000,1771535999999,2026-02-19 21:19:59 UTC,1620763.35367710,8856,14.05961000,942180.49993890
1771536000000,2026-02-19 21:20:00 UTC,67042.01000000,67073.35000000,66996.88000000,67000.00000000,19.54155000,1771536299999,2026-02-19 21:24:59 UTC,1309698.11177010,9594,10.44427000,699954.78946240
1771536300000,2026-02-19 21:25:00 UTC,67000.00000000,67041.11000000,66993.93000000,67040.99000000,21.09485000,1771536599999,2026-02-19 21:29:59 UTC,1413733.39156410,7325,9.85315000,660320.64864380
1771536600000,2026-02-19 21:30:00 UTC,67040.99000000,67040.99000000,66972.39000000,67004.09000000,14.36223000,1771536899999,2026-02-19 21:34:59 UTC,962412.40221400,9189,6.55396000,439154.96955130
1771536900000,2026-02-19 21:35:00 UTC,67004.10000000,67075.72000000,66990.00000000,67003.35000000,28.47827000,1771537199999,2026-02-19 21:39:59 UTC,1908852.56101590,10290,15.85223000,1062601.50959280
1771537200000,2026-02-19 21:40:00 UTC,67003.35000000,67011.52000000,66956.43000000,66958.00000000,20.48153000,1771537499999,2026-02-19 21:44:59 UTC,1371918.18662430,5268,9.55692000,640150.87583490
1771537500000,2026-02-19 21:45:00 UTC,66957.99000000,66989.93000000,66957.99000000,66989.92000000,20.74050000,1771537799999,2026-02-19 21:49:59 UTC,1389040.83898690,5487,14.66026000,981805.71886090
1771537800000,2026-02-19 21:50:00 UTC,66989.92000000,66989.92000000,66918.08000000,66918.09000000,16.30872000,1771538099999,2026-02-19 21:54:59 UTC,1091954.16301980,5999,5.86877000,392902.52014640
1771538100000,2026-02-19 21:55:00 UTC,66918.08000000,66938.73000000,66900.92000000,66916.51000000,21.95420000,1771538399999,2026-02-19 21:59:59 UTC,1469052.10270990,5494,9.00969000,602858.76306560
1771538400000,2026-02-19 22:00:00 UTC,66916.51000000,66933.00000000,66688.30000000,66771.72000000,201.52096000,1771538699999,2026-02-19 22:04:59 UTC,13462543.64273820,14490,22.06853000,1474674.21895260
1771538700000,2026-02-19 22:05:00 UTC,66771.72000000,66864.17000000,66771.71000000,66831.00000000,81.63424000,1771538999999,2026-02-19 22:09:59 UTC,5455871.84206420,12952,34.44545000,2301830.45749320
1771539000000,2026-02-19 22:10:00 UTC,66831.01000000,66899.99000000,66793.45000000,66891.98000000,147.44695000,1771539299999,2026-02-19 22:14:59 UTC,9858883.61427960,15896,70.57739000,4718596.58751640
1771539300000,2026-02-19 22:15:00 UTC,66891.98000000,66891.98000000,66786.30000000,66842.77000000,55.67336000,1771539599999,2026-02-19 22:19:59 UTC,3720759.81848680,10384,15.30633000,1022877.25469490
1771539600000,2026-02-19 22:20:00 UTC,66842.76000000,66846.71000000,66772.00000000,66797.00000000,62.20578000,1771539899999,2026-02-19 22:24:59 UTC,4156242.82257900,9289,14.35466000,959073.68082640
1771539900000,2026-02-19 22:25:00 UTC,66797.01000000,66819.34000000,66772.00000000,66772.00000000,28.82954000,1771540199999,2026-02-19 22:29:59 UTC,1925408.11224670,7195,15.28429000,1020730.25632260
1771540200000,2026-02-19 22:30:00 UTC,66772.00000000,66773.12000000,66665.48000000,66697.48000000,60.11283000,1771540499999,2026-02-19 22:34:59 UTC,4010935.62445850,12744,23.02888000,1536351.04271350
1771540500000,2026-02-19 22:35:00 UTC,66697.48000000,66700.00000000,66652.34000000,66699.99000000,33.45398000,1771540799999,2026-02-19 22:39:59 UTC,2230529.25199930,8557,21.30506000,1420464.59239060
1771540800000,2026-02-19 22:40:00 UTC,66700.00000000,66856.89000000,66671.41000000,66852.65000000,57.08458000,1771541099999,2026-02-19 22:44:59 UTC,3810001.02216790,9894,39.37489000,2627580.97096340
1771541100000,2026-02-19 22:45:00 UTC,66852.65000000,66860.35000000,66761.55000000,66823.63000000,37.68511000,1771541399999,2026-02-19 22:49:59 UTC,2517874.10442760,10693,20.08089000,1341584.45724720
1771541400000,2026-02-19 22:50:00 UTC,66823.64000000,66930.39000000,66823.64000000,66922.63000000,30.61606000,1771541699999,2026-02-19 22:54:59 UTC,2047195.99425600,8879,20.74689000,1387181.67975500
1771541700000,2026-02-19 22:55:00 UTC,66922.62000000,67000.00000000,66906.35000000,66915.14000000,57.75873000,1771541999999,2026-02-19 22:59:59 UTC,3866435.13607560,14372,34.10780000,2283139.26644360
1771542000000,2026-02-19 23:00:00 UTC,66915.15000000,66980.99000000,66880.67000000,66880.71000000,49.00093000,1771542299999,2026-02-19 23:04:59 UTC,3279102.38066730,18889,26.96765000,1804574.50804670
1771542300000,2026-02-19 23:05:00 UTC,66880.71000000,66913.35000000,66814.76000000,66866.00000000,33.71745000,1771542599999,2026-02-19 23:09:59 UTC,2254323.81614920,13014,15.67808000,1048195.66196080
1771542600000,2026-02-19 23:10:00 UTC,66866.01000000,66897.43000000,66826.36000000,66850.77000000,28.11597000,1771542899999,2026-02-19 23:14:59 UTC,1879874.97532420,13095,13.57623000,907671.24357510
1771542900000,2026-02-19 23:15:00 UTC,66850.78000000,66925.21000000,66850.77000000,66925.20000000,18.18887000,1771543199999,2026-02-19 23:19:59 UTC,1216609.86161880,7720,12.39714000,829191.68339090
1771543200000,2026-02-19 23:20:00 UTC,66925.21000000,67023.61000000,66925.20000000,66988.43000000,34.41138000,1771543499999,2026-02-19 23:24:59 UTC,2305217.81535340,8261,23.39442000,1567104.89809370
1771543500000,2026-02-19 23:25:00 UTC,66988.42000000,67007.97000000,66956.13000000,67006.28000000,18.78052000,1771543799999,2026-02-19 23:29:59 UTC,1257940.47050480,6048,12.12438000,812123.80850620
1771543800000,2026-02-19 23:30:00 UTC,67006.27000000,67006.27000000,66929.27000000,66964.10000000,21.32462000,1771544099999,2026-02-19 23:34:59 UTC,1428052.88354550,9757,9.76934000,654181.53674840
1771544100000,2026-02-19 23:35:00 UTC,66964.10000000,66989.12000000,66913.49000000,66978.27000000,15.60125000,1771544399999,2026-02-19 23:39:59 UTC,1044541.19663460,8017,8.28809000,554912.31747720
1771544400000,2026-02-19 23:40:00 UTC,66978.27000000,66978.27000000,66940.64000000,66965.49000000,11.91395000,1771544699999,2026-02-19 23:44:59 UTC,797641.62265380,3422,4.53080000,303335.87859090
1771544700000,2026-02-19 23:45:00 UTC,66965.48000000,67022.90000000,66919.99000000,66958.51000000,47.47007000,1771544999999,2026-02-19 23:49:59 UTC,3178388.42707200,9453,14.41494000,965292.72447050
1771545000000,2026-02-19 23:50:00 UTC,66958.51000000,66987.80000000,66907.11000000,66987.79000000,15.42236000,1771545299999,2026-02-19 23:54:59 UTC,1032503.59424960,7147,7.37634000,493895.75477810
1771545300000,2026-02-19 23:55:00 UTC,66987.79000000,67003.74000000,66958.30000000,67003.73000000,10.69232000,1771545599999,2026-02-19 23:59:59 UTC,716145.08794380,5495,6.11304000,409426.39342070
1771545600000,2026-02-20 00:00:00 UTC,67003.73000000,67029.37000000,66949.41000000,66967.76000000,17.02402000,1771545899999,2026-02-20 00:04:59 UTC,1140365.14621470,12781,8.53015000,571399.11093420
1771545900000,2026-02-20 00:05:00 UTC,66967.76000000,67010.00000000,66960.06000000,66985.66000000,20.49888000,1771546199999,2026-02-20 00:09:59 UTC,1373141.81753810,8961,7.71151000,516556.72136430
1771546200000,2026-02-20 00:10:00 UTC,66985.65000000,67193.99000000,66966.87000000,67191.72000000,45.00128000,1771546499999,2026-02-20 00:14:59 UTC,3018884.62178370,15328,31.26949000,2097703.18071510
1771546500000,2026-02-20 00:15:00 UTC,67191.72000000,67280.66000000,67161.96000000,67168.01000000,105.61420000,1771546799999,2026-02-20 00:19:59 UTC,7100586.93344340,33612,59.67351000,4012045.94987480
1771546800000,2026-02-20 00:20:00 UTC,67168.01000000,67267.75000000,67150.00000000,67243.20000000,74.76310000,1771547099999,2026-02-20 00:24:59 UTC,5023719.11773580,15433,53.23522000,3576993.63841970
1771547100000,2026-02-20 00:25:00 UTC,67243.19000000,67486.62000000,67210.11000000,67388.99000000,182.83406000,1771547399999,2026-02-20 00:29:59 UTC,12321185.80699570,28942,121.57816000,8193246.92764920
1771547400000,2026-02-20 00:30:00 UTC,67388.99000000,67388.99000000,67264.00000000,67273.19000000,46.17128000,1771547699999,2026-02-20 00:34:59 UTC,3108591.13756680,17818,18.23959000,1228038.46119020
1771547700000,2026-02-20 00:35:00 UTC,67273.20000000,67363.73000000,67265.13000000,67336.01000000,24.09448000,1771547999999,2026-02-20 00:39:59 UTC,1621992.04998340,10525,12.85243000,865202.84371310
1771548000000,2026-02-20 00:40:00 UTC,67336.01000000,67358.53000000,67254.38000000,67284.01000000,18.20887000,1771548299999,2026-02-20 00:44:59 UTC,1225454.44980440,9539,10.08663000,678751.23617940
1771548300000,2026-02-20 00:45:00 UTC,67284.00000000,67296.19000000,67244.00000000,67253.40000000,32.61012000,1771548599999,2026-02-20 00:49:59 UTC,2193608.19680670,11835,10.63581000,715433.04735540
1771548600000,2026-02-20 00:50:00 UTC,67253.39000000,67267.19000000,67208.50000000,67233.89000000,16.38289000,1771548899999,2026-02-20 00:54:59 UTC,1101519.62684830,7238,7.80661000,524883.16424800
1771548900000,2026-02-20 00:55:00 UTC,67233.89000000,67273.76000000,67219.80000000,67228.91000000,11.79944000,1771549199999,2026-02-20 00:59:59 UTC,793440.63458920,6809,6.61406000,444725.18888430
1771549200000,2026-02-20 01:00:00 UTC,67228.91000000,67271.71000000,67221.19000000,67262.34000000,20.19529000,1771549499999,2026-02-20 01:04:59 UTC,1358154.23548880,8850,10.63555000,715245.39521880
1771549500000,2026-02-20 01:05:00 UTC,67262.33000000,67355.79000000,67261.74000000,67320.00000000,29.96644000,1771549799999,2026-02-20 01:09:59 UTC,2016837.41292500,12325,17.69003000,1190596.56469490
1771549800000,2026-02-20 01:10:00 UTC,67320.00000000,67351.57000000,67301.50000000,67336.00000000,24.76469000,1771550099999,2026-02-20 01:14:59 UTC,1667181.85017150,10078,9.02545000,607589.48950140
1771550100000,2026-02-20 01:15:00 UTC,67336.00000000,67336.00000000,67209.68000000,67222.06000000,18.88134000,1771550399999,2026-02-20 01:19:59 UTC,1269764.61934970,13144,5.97973000,402096.43499710
1771550400000,2026-02-20 01:20:00 UTC,67222.07000000,67293.96000000,67166.51000000,67166.52000000,20.36343000,1771550699999,2026-02-20 01:24:59 UTC,1368994.30703290,7573,9.51536000,639782.20976640
1771550700000,2026-02-20 01:25:00 UTC,67166.52000000,67209.61000000,67150.00000000,67209.61000000,24.63557000,1771550999999,2026-02-20 01:29:59 UTC,1654873.82913720,8713,10.12339000,680052.19675400
1771551000000,2026-02-20 01:30:00 UTC,67209.60000000,67257.79000000,67191.17000000,67251.76000000,10.07689000,1771551299999,2026-02-20 01:34:59 UTC,677420.56171290,6203,6.80018000,457149.49861670
1771551300000,2026-02-20 01:35:00 UTC,67251.76000000,67348.83000000,67251.22000000,67306.90000000,27.54084000,1771551599999,2026-02-20 01:39:59 UTC,1853586.12574300,9977,15.80424000,1063694.41173770
1771551600000,2026-02-20 01:40:00 UTC,67306.91000000,67348.14000000,67306.91000000,67330.48000000,19.87250000,1771551899999,2026-02-20 01:44:59 UTC,1338015.73008160,6184,9.81228000,660665.65231840
1771551900000,2026-02-20 01:45:00 UTC,67330.47000000,67330.47000000,67220.00000000,67244.01000000,41.79419000,1771552199999,2026-02-20 01:49:59 UTC,2811349.75507320,13200,23.04663000,1550200.96243640
1771552200000,2026-02-20 01:50:00 UTC,67244.00000000,67266.00000000,67167.79000000,67227.05000000,30.47231000,1771552499999,2026-02-20 01:54:59 UTC,2048086.84981370,10169,9.59262000,644756.91646510
1771552500000,2026-02-20 01:55:00 UTC,67227.04000000,67301.60000000,67227.04000000,67279.90000000,44.75249000,1771552799999,2026-02-20 01:59:59 UTC,3010167.95987420,6435,27.33683000,1838469.55507500
1771552800000,2026-02-20 02:00:00 UTC,67279.91000000,67347.76000000,67256.43000000,67338.08000000,19.98350000,1771553099999,2026-02-20 02:04:59 UTC,1344854.32525370,6491,11.67697000,785885.19762390
1771553100000,2026-02-20 02:05:00 UTC,67338.08000000,67347.76000000,67306.90000000,67313.49000000,27.49526000,1771553399999,2026-02-20 02:09:59 UTC,1851184.24950600,6506,9.61017000,647052.94432360
1771553400000,2026-02-20 02:10:00 UTC,67313.49000000,67330.54000000,67244.00000000,67281.34000000,17.19690000,1771553699999,2026-02-20 02:14:59 UTC,1157344.44832010,7270,5.38344000,362266.56727710
1771553700000,2026-02-20 02:15:00 UTC,67281.35000000,67298.68000000,67257.87000000,67295.68000000,10.37675000,1771553999999,2026-02-20 02:19:59 UTC,698165.70045660,5151,5.97571000,402066.70608350
1771554000000,2026-02-20 02:20:00 UTC,67295.68000000,67295.68000000,67188.00000000,67225.99000000,20.66493000,1771554299999,2026-02-20 02:24:59 UTC,1389427.58223110,8372,8.53845000,573964.67734430
1771554300000,2026-02-20 02:25:00 UTC,67226.00000000,67226.00000000,67181.28000000,67201.90000000,22.50605000,1771554599999,2026-02-20 02:29:59 UTC,1512431.36356510,6055,6.99473000,470041.59118000
1771554600000,2026-02-20 02:30:00 UTC,67201.89000000,67232.58000000,67201.89000000,67229.24000000,17.85790000,1771554899999,2026-02-20 02:34:59 UTC,1200378.09889690,5540,6.66063000,447728.07590850
1771554900000,2026-02-20 02:35:00 UTC,67229.24000000,67304.00000000,67229.23000000,67291.91000000,20.06312000,1771555199999,2026-02-20 02:39:59 UTC,1349701.99386350,5405,12.95265000,871299.89965300
